,fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
3264,2019-07-04,414480,1985-01-01,1970-01-01 00:00:00.000000000,671.0,1.0,3.0,2.0,3100 PASTOR ST,75212.0,TX,DALLAS
3266,2019-07-10,398100,1985-01-01,1970-01-01 00:00:00.000000000,631.0,1.0,4.0,3.0,3300 ROSE LN,75215.0,TX,DALLAS
3268,2019-07-18,348300,1985-01-01,1970-01-01 00:00:00.000000000,625.0,1.0,2.0,2.0,500 PLEASANT OAKS DR,75217.0,TX,DALLAS
3269,2019-06-19,347760,1985-01-01,1970-01-01 00:00:00.000000000,683.0,2.0,3.0,2.0,5500 SEARS ST,75206.0,TX,DALLAS
3270,2019-06-28,336330,1985-01-01,1970-01-01 00:00:00.000000000,607.0,1.0,4.0,3.0,601 MARTINDELL AVE,75211.0,TX,DALLAS
3271,2019-07-14,326080,1985-01-01,1970-01-01 00:00:00.000000000,479.0,1.0,3.0,2.0,3001 MALLORY DR,75216.0,TX,DALLAS
3272,2019-07-11,320510,1985-01-01,1970-01-01 00:00:00.000000000,460.0,1.0,3.0,2.0,2401 MAGNA VISTA DR,75216.0,TX,DALLAS
3273,2019-06-14,314090,1985-01-01,1970-01-01 00:00:00.000000000,643.0,1.0,4.0,2.0,1301 BIRKENHEAD CT,75204.0,TX,DALLAS
3274,2019-07-18,305990,1985-01-01,1970-01-01 00:00:00.000000000,411.0,1.0,3.0,2.0,9700 SAN LEON AVE,75217.0,TX,DALLAS
3275,2019-06-10,300770,1985-01-01,1970-01-01 00:00:00.000000000,369.0,1.0,3.0,2.0,902 MARSALIS AVE,75203.0,TX,DALLAS
3276,2019-06-25,270510,1985-01-01,1970-01-01 00:00:00.000000000,610.0,1.0,4.0,3.0,11101 ZODIAC LN,75229.0,TX,DALLAS
3277,2019-07-22,259980,1985-01-01,1970-01-01 00:00:00.000000000,588.0,1.0,3.0,2.0,8201 QUEENSWAY ST,75217.0,TX,DALLAS
3278,2019-06-21,248750,1985-01-01,1970-01-01 00:00:00.000000000,625.0,2.0,4.0,4.0,1424 WINDING BROOK CIR,75208.0,TX,DALLAS
3279,2019-08-06,244450,1985-01-01,1970-01-01 00:00:00.000000000,567.0,1.0,3.0,2.0,4101 DELAFIELD LN,75227.0,TX,DALLAS
3280,2019-07-30,238100,1985-01-01,1970-01-01 00:00:00.000000000,497.0,2.0,4.0,2.0,501 TENISON MEMORIAL DR,75223.0,TX,DALLAS
3281,2019-07-18,232390,1985-01-01,1970-01-01 00:00:00.000000000,332.0,1.0,2.0,1.0,1000 BURLYWOOD DR,75217.0,TX,DALLAS
3282,2019-07-08,175810,1985-01-01,1970-01-01 00:00:00.000000000,442.0,2.0,2.0,3.0,6301 DYSART CIR,75214.0,TX,DALLAS
3283,2019-08-13,390,1985-01-01,1970-01-01 00:00:00.000000000,933.0,3.0,4.0,2.0,12100 ELYSIAN CT,75230.0,TX,DALLAS
3284,2019-08-07,1414230,1984-01-01,1970-01-01 00:00:00.000000000,1024.0,2.0,2.0,3.0,9500 CASTLEFIELD DR,75227.0,TX,DALLAS
3285,2019-06-19,804110,1984-01-01,1970-01-01 00:00:00.000000000,817.0,2.0,3.0,3.0,2501 CONVERSE ST,75207.0,TX,DALLAS
3286,2019-06-28,737100,1984-01-01,1970-01-01 00:00:00.000000000,774.0,2.0,3.0,3.0,400 RED BUD LN,75211.0,TX,DALLAS
3287,2019-07-29,725760,1984-01-01,1970-01-01 00:00:00.000000000,826.0,2.0,4.0,3.0,9401 FOLKSTONE RD,75220.0,TX,DALLAS
3288,2019-08-14,721090,1984-01-01,1970-01-01 00:00:00.000000000,1082.0,2.0,4.0,3.0,3324 SHINING LIGHT DR,75228.0,TX,DALLAS
3289,2019-07-15,608400,1984-01-01,1970-01-01 00:00:00.000000000,799.0,1.0,4.0,3.0,6900 TILLMAN ST,75217.0,TX,DALLAS
3290,2019-08-01,605130,1984-01-01,1970-01-01 00:00:00.000000000,756.0,1.0,4.0,2.0,1700 ORLEANS ST,75226.0,TX,DALLAS
3291,2019-07-21,576810,1984-01-01,1970-01-01 00:00:00.000000000,683.0,2.0,4.0,3.0,6100 CAPESTONE DR,75217.0,TX,DALLAS
3292,2019-06-12,563130,1984-01-01,1970-01-01 00:00:00.000000000,600.0,1.0,3.0,2.0,2800 VINE ST,75204.0,TX,DALLAS
3293,2019-08-06,540480,1984-01-01,1970-01-01 00:00:00.000000000,655.0,1.0,3.0,2.0,8100 NELSON DR,75227.0,TX,DALLAS
3294,2019-07-07,536300,1984-01-01,1970-01-01 00:00:00.000000000,552.0,2.0,3.0,3.0,6700 DALHART LN,75214.0,TX,DALLAS
3295,2019-08-14,527720,1984-01-01,1970-01-01 00:00:00.000000000,703.2,1.0,4.0,3.0,8126 WOODHUE RD,75228.0,TX,DALLAS
3296,2019-08-05,493650,1984-01-01,1970-01-01 00:00:00.000000000,488.0,2.0,3.0,2.0,5000 GROOM LN,75227.0,TX,DALLAS
3297,2019-07-18,485910,1984-01-01,1970-01-01 00:00:00.000000000,546.0,2.0,3.0,3.0,10000 ELF ST,75217.0,TX,DALLAS
3299,2019-08-10,462500,1984-01-01,1970-01-01 00:00:00.000000000,488.0,1.0,3.0,2.0,2801 QUANAH ST,75228.0,TX,DALLAS
3300,2019-07-15,437270,1984-01-01,1970-01-01 00:00:00.000000000,664.0,1.0,5.0,2.0,4200 TACOMA ST,75216.0,TX,DALLAS
3301,2019-08-01,412320,1984-01-01,1970-01-01 00:00:00.000000000,497.0,2.0,3.0,2.0,6600 DEL NORTE LN,75225.0,TX,DALLAS
3302,2019-07-31,408490,1984-01-01,1970-01-01 00:00:00.000000000,1356.0,2.0,4.0,3.0,6401 HAPPY LN,75230.0,TX,DALLAS
3303,2019-07-17,407190,1984-01-01,1970-01-01 00:00:00.000000000,460.0,1.0,3.0,1.0,9400 ELOISE ST,75217.0,TX,DALLAS
3304,2019-08-06,404240,1984-01-01,1970-01-01 00:00:00.000000000,418.0,1.0,3.0,2.0,8250 NORVELL DR,75227.0,TX,DALLAS
3305,2019-07-09,400500,1984-01-01,1970-01-01 00:00:00.000000000,719.0,1.0,3.0,2.0,1600 PANAMA PL,75215.0,TX,DALLAS
3306,2019-06-08,382580,1984-01-01,1970-01-01 00:00:00.000000000,546.0,1.0,3.0,3.0,1501 YOUNG ST,75201.0,TX,DALLAS
3307,2019-07-30,375940,1984-01-01,1970-01-01 00:00:00.000000000,475.0,2.0,3.0,2.0,3301 MINGO ST,75223.0,TX,DALLAS
3308,2019-08-13,370580,1984-01-01,1970-01-01 00:00:00.000000000,555.0,2.0,3.0,2.0,2001 CLARKSDALE DR,75228.0,TX,DALLAS
3309,2019-07-29,342740,1984-01-01,1970-01-01 00:00:00.000000000,433.0,1.0,2.0,2.0,4200 HALLMARK DR,75229.0,TX,DALLAS
3310,2019-06-17,302260,1984-01-01,1970-01-01 00:00:00.000000000,722.0,2.0,5.0,2.0,4301 SOUTHERN AVE,75205.0,TX,DALLAS
3311,2019-07-31,292090,1984-01-01,1970-01-01 00:00:00.000000000,762.0,2.0,4.0,2.0,1200 NOKOMIS AVE,75224.0,TX,DALLAS
3312,2019-08-13,252240,1984-01-01,1970-01-01 00:00:00.000000000,387.0,2.0,2.0,2.0,2100 ASH GROVE WAY,75228.0,TX,DALLAS
3313,2019-07-25,249530,1984-01-01,1970-01-01 00:00:00.000000000,607.0,1.0,3.0,2.0,4500 DORSET RD,75229.0,TX,DALLAS
3314,2019-06-24,249120,1984-01-01,1970-01-01 00:00:00.000000000,518.0,2.0,3.0,2.0,4501 WILDWOOD RD,75209.0,TX,DALLAS
3315,2019-07-18,1737120,1983-01-01,1970-01-01 00:00:00.000000000,1366.0,2.0,3.0,3.0,501 SOUTHGATE LN,75217.0,TX,DALLAS
3316,2019-07-30,1008210,1983-01-01,1970-01-01 00:00:00.000000000,1308.0,2.0,4.0,5.0,1250 WOODSTROCK ST,75223.0,TX,DALLAS
3317,2019-07-08,943030,1983-01-01,1970-01-01 00:00:00.000000000,1131.0,2.0,5.0,4.0,2600 PEARSON DR,75214.0,TX,DALLAS
3318,2019-07-04,842130,1983-01-01,1970-01-01 00:00:00.000000000,1369.0,2.0,7.0,5.0,7100 RUTGERS DR,75214.0,TX,DALLAS
3319,2019-07-28,831980,1983-01-01,1970-01-01 00:00:00.000000000,1420.0,3.0,5.0,3.0,9901 CONSTANCE ST,75220.0,TX,DALLAS
3320,2019-06-09,785010,1983-01-01,1970-01-01 00:00:00.000000000,945.0,2.0,3.0,3.0,2101 ALBANY ST,75201.0,TX,DALLAS
3321,2019-07-05,660590,1983-01-01,1970-01-01 00:00:00.000000000,887.0,2.0,3.0,2.0,7100 WESTBROOK LN,75214.0,TX,DALLAS
3322,2019-06-11,610240,1983-01-01,1970-01-01 00:00:00.000000000,719.0,2.0,4.0,3.0,401 HART ST,75203.0,TX,DALLAS
3323,2019-07-22,606920,1983-01-01,1970-01-01 00:00:00.000000000,661.0,2.0,3.0,2.0,9201 PRAIRIE OAK DR,75217.0,TX,DALLAS
3324,2019-06-24,575640,1983-01-01,1970-01-01 00:00:00.000000000,674.0,1.0,3.0,2.0,4401 STIGALL DR,75209.0,TX,DALLAS
3325,2019-06-17,572610,1983-01-01,1970-01-01 00:00:00.000000000,1207.0,2.0,3.0,3.0,4200 IRVIN SIMMONS DR,75229.0,TX,DALLAS
3326,2019-06-14,566820,1983-01-01,1970-01-01 00:00:00.000000000,808.0,2.0,4.0,2.0,1401 PECOS ST,75204.0,TX,DALLAS
3327,2019-07-08,552300,1983-01-01,1970-01-01 00:00:00.000000000,732.0,1.0,4.0,3.0,6900 LAKESHORE DR,75214.0,TX,DALLAS
3328,2019-07-12,491810,1983-01-01,1970-01-01 00:00:00.000000000,588.0,3.0,3.0,3.0,1601 HEMPHILL DR,75216.0,TX,DALLAS
3329,2019-07-02,489380,1983-01-01,1970-01-01 00:00:00.000000000,543.0,3.0,3.0,3.0,4600 NETTLETON DR,75211.0,TX,DALLAS
3330,2019-07-22,477800,1983-01-01,1970-01-01 00:00:00.000000000,753.0,1.0,3.0,2.0,900 ZOLA LN,75217.0,TX,DALLAS
3331,2019-08-07,475780,1983-01-01,1970-01-01 00:00:00.000000000,591.0,2.0,4.0,3.0,2500 WINTER OAK ST,75227.0,TX,DALLAS
3332,2019-06-12,462090,1983-01-01,1970-01-01 00:00:00.000000000,579.0,2.0,3.0,2.0,900 SIGNET ST,75203.0,TX,DALLAS
3333,2019-07-04,455460,1983-01-01,1970-01-01 00:00:00.000000000,1871.0,2.0,5.0,4.0,10500 COUNTESS DR,75229.0,TX,DALLAS
3334,2019-08-13,441290,1983-01-01,1970-01-01 00:00:00.000000000,802.0,2.0,4.0,2.0,1601 MCCOSH DR,75228.0,TX,DALLAS
3335,2019-07-11,438290,1983-01-01,1970-01-01 00:00:00.000000000,1030.0,2.0,4.0,3.0,1300 SELKIRK DR,75216.0,TX,DALLAS
3336,2019-06-21,387540,1983-01-01,1970-01-01 00:00:00.000000000,384.0,1.0,3.0,2.0,1930 ATLANTIC ST,75208.0,TX,DALLAS
3337,2019-06-19,358940,1983-01-01,1970-01-01 00:00:00.000000000,713.0,2.0,3.0,4.0,133 RIVEREDGE DR,75207.0,TX,DALLAS
3338,2019-06-24,351620,1983-01-01,1970-01-01 00:00:00.000000000,549.0,2.0,3.0,2.0,3900 CRESTHAVEN RD,75209.0,TX,DALLAS
3339,2019-08-07,341270,1983-01-01,1970-01-01 00:00:00.000000000,786.0,1.0,3.0,3.0,10200 SHELBURNE DR,75227.0,TX,DALLAS
3340,2019-07-08,325600,1983-01-01,1970-01-01 00:00:00.000000000,713.0,1.0,3.0,2.0,6400 WESTLAKE AVE,75214.0,TX,DALLAS
3341,2019-07-03,308100,1983-01-01,1970-01-01 00:00:00.000000000,543.0,2.0,3.0,3.0,3701 GOLDMAN ST,75212.0,TX,DALLAS
3342,2019-07-08,273080,1983-01-01,1970-01-01 00:00:00.000000000,463.0,1.0,3.0,2.0,900 POWHATTAN ST,75215.0,TX,DALLAS
3343,2019-06-24,259180,1983-01-01,1970-01-01 00:00:00.000000000,372.0,1.0,2.0,1.0,5301 TEAK MILL PL,75209.0,TX,DALLAS
3344,2019-06-28,256130,1983-01-01,1970-01-01 00:00:00.000000000,472.0,2.0,3.0,2.0,2400 SHARON ST,75211.0,TX,DALLAS
3345,2019-06-26,251290,1983-01-01,1970-01-01 00:00:00.000000000,387.0,1.0,3.0,2.0,4700 HUEY ST,75210.0,TX,DALLAS
3346,2019-07-15,251060,1983-01-01,1970-01-01 00:00:00.000000000,539.0,1.0,3.0,2.0,4601 VETERANS DR,75216.0,TX,DALLAS
3347,2019-06-10,245200,1983-01-01,1970-01-01 00:00:00.000000000,655.0,1.0,3.0,2.0,901 CRAWFORD ST,75203.0,TX,DALLAS
3349,2019-07-16,241480,1983-01-01,1970-01-01 00:00:00.000000000,433.0,2.0,3.0,2.0,200 PLEASANT GROVE MALL,75217.0,TX,DALLAS
3350,2019-08-07,1830,1982-01-01,1970-01-01 00:00:00.000000000,1289.0,2.0,4.0,3.0,1 MILFORD PL,75230.0,TX,DALLAS
3351,2019-07-14,967060,1982-01-01,1970-01-01 00:00:00.000000000,988.0,1.0,4.0,2.0,3701 SONORA AVE,75216.0,TX,DALLAS
3352,2019-07-03,800880,1982-01-01,1970-01-01 00:00:00.000000000,856.0,2.0,4.0,3.0,1100 MANACOR LN,75212.0,TX,DALLAS
3353,2019-07-17,795210,1982-01-01,1970-01-01 00:00:00.000000000,792.0,1.0,3.0,2.0,9900 CEDAR MOUNTAIN CIR,75217.0,TX,DALLAS
3354,2019-08-12,687860,1982-01-01,1970-01-01 00:00:00.000000000,668.0,2.0,3.0,3.0,10501 NEWCOMBE DR,75228.0,TX,DALLAS
3355,2019-07-28,675800,1982-01-01,1970-01-01 00:00:00.000000000,908.0,2.0,4.0,3.0,4500 ARBERRY LN,75219.0,TX,DALLAS
3356,2019-07-17,613870,1982-01-01,1970-01-01 00:00:00.000000000,716.0,2.0,4.0,2.0,1200 MCELREE ST,75217.0,TX,DALLAS
3357,2019-07-07,571340,1982-01-01,1970-01-01 00:00:00.000000000,722.0,1.0,3.0,3.0,6900 FRONTIERWOOD PL,75214.0,TX,DALLAS
3358,2019-06-13,569780,1982-01-01,1970-01-01 00:00:00.000000000,728.0,2.0,4.0,2.0,2301 PRAIRIE AVE,75204.0,TX,DALLAS
3359,2019-06-24,567440,1982-01-01,1970-01-01 00:00:00.000000000,716.0,2.0,4.0,2.0,5201 FARQUHAR LN,75209.0,TX,DALLAS
3360,2019-06-11,563120,1982-01-01,1970-01-01 00:00:00.000000000,978.0,2.0,5.0,2.0,201 AVENUE A,75203.0,TX,DALLAS
3361,2019-07-29,522420,1982-01-01,1970-01-01 00:00:00.000000000,728.0,1.0,3.0,2.0,3109 CHAPEL CREEK DR,75220.0,TX,DALLAS
3362,2019-06-27,480960,1982-01-01,1970-01-01 00:00:00.000000000,1009.0,2.0,4.0,2.0,2200 LAWNDALE DR,75211.0,TX,DALLAS
3363,2019-07-21,387980,1982-01-01,1970-01-01 00:00:00.000000000,588.0,1.0,4.0,2.0,900 ANNABELLE LN,75217.0,TX,DALLAS
3364,2019-06-11,386580,1982-01-01,1970-01-01 00:00:00.000000000,613.0,1.0,3.0,2.0,2 TONGA ST,75203.0,TX,DALLAS
3365,2019-06-30,326090,1982-01-01,1970-01-01 00:00:00.000000000,866.0,2.0,4.0,4.0,1300 PINTO ST,75211.0,TX,DALLAS
3366,2019-07-15,311230,1982-01-01,1970-01-01 00:00:00.000000000,506.0,1.0,3.0,2.0,4101 GLADEWATER RD,75216.0,TX,DALLAS
3367,2019-08-07,253760,1982-01-01,1970-01-01 00:00:00.000000000,457.0,1.0,2.0,1.0,9500 BELINDA LN,75227.0,TX,DALLAS
3368,2019-06-21,251340,1982-01-01,1970-01-01 00:00:00.000000000,494.0,1.0,3.0,2.0,1300 STEWART DR,75208.0,TX,DALLAS
3369,2019-08-13,250600,1982-01-01,1970-01-01 00:00:00.000000000,396.0,1.0,3.0,2.0,2700 RIMDALE DR,75217.0,TX,DALLAS
3370,2019-07-22,248690,1982-01-01,1970-01-01 00:00:00.000000000,491.0,1.0,3.0,2.0,200 FREDDIE ST,75217.0,TX,DALLAS
3371,2019-07-28,235750,1982-01-01,1970-01-01 00:00:00.000000000,704.0,2.0,6.0,3.0,4500 RAWLINS ST,75219.0,TX,DALLAS
3372,2019-08-06,219170,1982-01-01,1970-01-01 00:00:00.000000000,457.0,1.0,3.0,2.0,9900 IRONHORSE DR,75227.0,TX,DALLAS
3373,2019-07-22,198430,1982-01-01,1970-01-01 00:00:00.000000000,460.0,1.0,3.0,2.0,300 CRUSADER DR,75217.0,TX,DALLAS
3374,2019-07-06,1598060,1981-01-01,1970-01-01 00:00:00.000000000,1152.0,2.0,5.0,3.0,7100 BROOKCOVE LN,75214.0,TX,DALLAS
3375,2019-06-24,871160,1981-01-01,1970-01-01 00:00:00.000000000,1350.0,2.0,5.0,3.0,9001 BROKEN ARROW LN,75209.0,TX,DALLAS
3376,2019-08-13,582360,1981-01-01,1970-01-01 00:00:00.000000000,683.0,1.0,4.0,3.0,1250 WOODSTROCK ST,75229.0,TX,DALLAS
3377,2019-08-01,532740,1981-01-01,1970-01-01 00:00:00.000000000,914.0,1.0,4.0,2.0,1501 BAYLOR ST,75226.0,TX,DALLAS
3378,2019-07-14,527980,1981-01-01,1970-01-01 00:00:00.000000000,703.2,2.0,3.0,3.0,3900 SHINDOLL ST,75216.0,TX,DALLAS
3380,2019-06-10,488120,1981-01-01,1970-01-01 00:00:00.000000000,777.0,1.0,4.0,3.0,101 STONE PL,75201.0,TX,DALLAS
3381,2019-07-02,477660,1981-01-01,1970-01-01 00:00:00.000000000,555.0,2.0,4.0,3.0,4922 ROLLING MEADOWS DR,75211.0,TX,DALLAS
3382,2019-08-01,467740,1981-01-01,1970-01-01 00:00:00.000000000,649.0,1.0,4.0,2.0,1 GLENHEATHER CT,75225.0,TX,DALLAS
3383,2019-08-01,425470,1981-01-01,1970-01-01 00:00:00.000000000,643.0,1.0,3.0,2.0,6206 VICTOR ST,75214.0,TX,DALLAS
3384,2019-07-15,401170,1981-01-01,1970-01-01 00:00:00.000000000,802.0,1.0,4.0,3.0,1700 JIM MILLER RD,75217.0,TX,DALLAS
3385,2019-06-12,382840,1981-01-01,1970-01-01 00:00:00.000000000,573.0,1.0,2.0,1.0,4800 DINSMORE CT,75204.0,TX,DALLAS
3386,2019-08-05,372200,1981-01-01,1970-01-01 00:00:00.000000000,439.0,1.0,3.0,1.0,7100 ROLLING FORK DR,75227.0,TX,DALLAS
3387,2019-07-04,351980,1981-01-01,1970-01-01 00:00:00.000000000,585.0,1.0,4.0,2.0,5500 LEEWOOD ST,75212.0,TX,DALLAS
3388,2019-06-13,336650,1981-01-01,1970-01-01 00:00:00.000000000,756.0,2.0,3.0,2.0,4201 OFFICE PKWY,75204.0,TX,DALLAS
3389,2019-07-02,326090,1981-01-01,1970-01-01 00:00:00.000000000,585.0,1.0,3.0,2.0,801 BLUE SCOPE LN,75211.0,TX,DALLAS
3390,2019-07-02,321760,1981-01-01,1970-01-01 00:00:00.000000000,399.0,1.0,3.0,2.0,600 RAVINIA DR,75211.0,TX,DALLAS
3391,2019-08-02,315870,1981-01-01,1970-01-01 00:00:00.000000000,588.0,1.0,3.0,2.0,5100 ASHBROOK RD,75227.0,TX,DALLAS
3392,2019-07-30,303320,1981-01-01,1970-01-01 00:00:00.000000000,594.0,1.0,3.0,2.0,4901 WARE ST,75223.0,TX,DALLAS
3393,2019-06-25,301680,1981-01-01,1970-01-01 00:00:00.000000000,920.0,2.0,6.0,5.0,2800 CARTER ST,75210.0,TX,DALLAS
3394,2019-07-23,290790,1981-01-01,1970-01-01 00:00:00.000000000,811.0,1.0,4.0,3.0,8400 MIDLAND LN,75217.0,TX,DALLAS
3395,2019-07-23,267530,1981-01-01,1970-01-01 00:00:00.000000000,594.0,1.0,4.0,2.0,9600 CALLE DEL ORO LN,75217.0,TX,DALLAS
3396,2019-07-23,264490,1981-01-01,1970-01-01 00:00:00.000000000,604.0,1.0,4.0,2.0,1300 TREWITT RD,75217.0,TX,DALLAS
3397,2019-07-18,235190,1981-01-01,1970-01-01 00:00:00.000000000,600.0,1.0,3.0,2.0,900 CEDARVALE CT,75217.0,TX,DALLAS
3398,2019-06-14,225590,1981-01-01,1970-01-01 00:00:00.000000000,491.0,2.0,4.0,1.0,1500 MCKELL ST,75204.0,TX,DALLAS
3399,2019-06-28,220310,1981-01-01,1970-01-01 00:00:00.000000000,323.0,1.0,3.0,1.0,100 GAIL ST,75211.0,TX,DALLAS
3404,2019-07-07,871390,1980-01-01,1970-01-01 00:00:00.000000000,1393.0,2.0,4.0,3.0,6700 MEADOWLARK LN,75214.0,TX,DALLAS
3406,2019-07-23,652840,1980-01-01,1970-01-01 00:00:00.000000000,927.0,1.0,3.0,2.0,9400 TIMBERLOAM DR,75217.0,TX,DALLAS
3407,2019-08-07,632600,1980-01-01,1970-01-01 00:00:00.000000000,707.0,1.0,4.0,3.0,9560 HIGHFIELD DR,75227.0,TX,DALLAS
3408,2019-07-10,631270,1980-01-01,1970-01-01 00:00:00.000000000,1430.0,1.0,4.0,4.0,4400 ROSINE AVE,75215.0,TX,DALLAS
3409,2019-07-23,615690,1980-01-01,1970-01-01 00:00:00.000000000,703.2,2.0,5.0,2.0,9400 CAYO BLANCO CT,75217.0,TX,DALLAS
3410,2019-06-18,593080,1980-01-01,1970-01-01 00:00:00.000000000,893.0,2.0,4.0,2.0,4800 NORTHWAY DR,75206.0,TX,DALLAS
3411,2019-07-10,567320,1980-01-01,1970-01-01 00:00:00.000000000,703.2,1.0,3.0,3.0,1600 BANNOCK AVE,75215.0,TX,DALLAS
3412,2019-07-21,565920,1980-01-01,1970-01-01 00:00:00.000000000,703.2,2.0,4.0,3.0,6500 OLETA DR,75217.0,TX,DALLAS
3413,2019-06-27,558050,1980-01-01,1970-01-01 00:00:00.000000000,703.2,1.0,4.0,2.0,400 BRISCOE BLVD,75211.0,TX,DALLAS
3414,2019-06-15,551970,1980-01-01,1970-01-01 00:00:00.000000000,703.2,1.0,5.0,3.0,6901 VASSAR AVE,75205.0,TX,DALLAS
3415,2019-06-20,542760,1980-01-01,1970-01-01 00:00:00.000000000,555.0,1.0,3.0,2.0,4900 KEYHOLE LN,75229.0,TX,DALLAS
3416,2019-07-16,525160,1980-01-01,1970-01-01 00:00:00.000000000,561.0,1.0,3.0,2.0,10101 SPICE LN,75217.0,TX,DALLAS
3417,2019-06-17,524830,1980-01-01,1970-01-01 00:00:00.000000000,576.0,1.0,3.0,2.0,5500 MOUNT VERNON ST,75205.0,TX,DALLAS
3418,2019-06-19,488860,1980-01-01,1970-01-01 00:00:00.000000000,689.0,1.0,4.0,3.0,1501 SLOCUM ST,75207.0,TX,DALLAS
3419,2019-06-27,483130,1980-01-01,1970-01-01 00:00:00.000000000,716.0,1.0,5.0,2.0,100 MOUNT HOOD ST,75211.0,TX,DALLAS
3420,2019-07-07,472950,1980-01-01,1970-01-01 00:00:00.000000000,591.0,1.0,3.0,2.0,3900 SPERRY ST,75214.0,TX,DALLAS
3421,2019-07-22,433180,1980-01-01,1970-01-01 00:00:00.000000000,573.0,1.0,3.0,2.0,8301 REDKEY ST,75217.0,TX,DALLAS
3422,2019-06-27,432710,1980-01-01,1970-01-01 00:00:00.000000000,695.0,1.0,3.0,3.0,4000 FAULTLESS DR,75211.0,TX,DALLAS
3423,2019-07-03,427010,1980-01-01,1970-01-01 00:00:00.000000000,552.0,1.0,4.0,2.0,3601 HARSTON ST,75212.0,TX,DALLAS
3424,2019-07-25,362770,1980-01-01,1970-01-01 00:00:00.000000000,655.0,1.0,3.0,2.0,10500 LAKE GARDENS DR,75218.0,TX,DALLAS
3425,2019-08-01,332130,1980-01-01,1970-01-01 00:00:00.000000000,777.0,1.0,4.0,2.0,1 CAVENDISH CT,75225.0,TX,DALLAS
3426,2019-07-09,322900,1980-01-01,1970-01-01 00:00:00.000000000,570.0,1.0,3.0,2.0,2700 COOMBS ST,75215.0,TX,DALLAS
3427,2019-06-27,297950,1980-01-01,1970-01-01 00:00:00.000000000,335.0,1.0,4.0,2.0,1250 WOODSTROCK ST,75211.0,TX,DALLAS
3428,2019-06-18,292010,1980-01-01,1970-01-01 00:00:00.000000000,405.0,1.0,3.0,1.0,1500 KNOLL MANOR LN,75206.0,TX,DALLAS
3429,2019-06-25,263630,1980-01-01,1970-01-01 00:00:00.000000000,530.0,2.0,3.0,2.0,6901 ORIOLE DR,75209.0,TX,DALLAS
3430,2019-07-31,244940,1980-01-01,1970-01-01 00:00:00.000000000,390.0,1.0,3.0,1.0,3601 FOLKLORE TRL,75224.0,TX,DALLAS
3431,2019-07-23,241860,1980-01-01,1970-01-01 00:00:00.000000000,549.0,1.0,3.0,2.0,2001 WITHERSPOON DR,75217.0,TX,DALLAS
3432,2019-07-14,216170,1980-01-01,1970-01-01 00:00:00.000000000,674.0,1.0,4.0,2.0,1250 WOODSTROCK ST,75216.0,TX,DALLAS
3433,2019-07-09,120380,1980-01-01,1970-01-01 00:00:00.000000000,405.0,1.0,3.0,1.0,1250 WOODSTROCK ST,75215.0,TX,DALLAS
3434,2019-07-14,1902320,1979-01-01,1970-01-01 00:00:00.000000000,1305.0,2.0,4.0,3.0,1250 WOODSTROCK ST,75216.0,TX,DALLAS
3435,2019-06-17,1225780,1979-01-01,1970-01-01 00:00:00.000000000,985.0,1.0,4.0,2.0,4501 WESTWAY AVE,75205.0,TX,DALLAS
3436,2019-07-30,1151940,1979-01-01,1970-01-01 00:00:00.000000000,704.0,2.0,3.0,2.0,4800 GIFFORD ST,75223.0,TX,DALLAS
3437,2019-08-13,876770,1979-01-01,1970-01-01 00:00:00.000000000,1006.0,2.0,4.0,4.0,1801 MAPLETON DR,75228.0,TX,DALLAS
3438,2019-07-02,832310,1979-01-01,1970-01-01 00:00:00.000000000,619.0,1.0,4.0,3.0,2500 TRISTIAN CT,75211.0,TX,DALLAS
3439,2019-08-12,748670,1979-01-01,1970-01-01 00:00:00.000000000,747.0,2.0,4.0,2.0,11001 ERHARD DR,75228.0,TX,DALLAS
3440,2019-07-13,686420,1979-01-01,1970-01-01 00:00:00.000000000,777.0,2.0,4.0,2.0,3001 TIPS BLVD,75216.0,TX,DALLAS
3441,2019-08-01,662100,1979-01-01,1970-01-01 00:00:00.000000000,802.0,1.0,5.0,3.0,7400 VILLANOVA ST,75225.0,TX,DALLAS
3442,2019-07-10,655270,1979-01-01,1970-01-01 00:00:00.000000000,866.0,1.0,3.0,3.0,4200 LELAND AVE,75215.0,TX,DALLAS
3443,2019-08-06,580270,1979-01-01,1970-01-01 00:00:00.000000000,728.0,2.0,3.0,3.0,4401 ACADEMY DR,75227.0,TX,DALLAS
3444,2019-07-28,578800,1979-01-01,1970-01-01 00:00:00.000000000,692.0,1.0,3.0,3.0,2900 RALEIGH ST,75219.0,TX,DALLAS
3445,2019-07-23,575530,1979-01-01,1970-01-01 00:00:00.000000000,991.0,2.0,5.0,3.0,9200 CABO SAN LUCAS DR,75217.0,TX,DALLAS
3446,2019-07-14,571430,1979-01-01,1970-01-01 00:00:00.000000000,677.0,1.0,3.0,2.0,301 CORNING AVE,75216.0,TX,DALLAS
3447,2019-06-20,552680,1979-01-01,1970-01-01 00:00:00.000000000,671.0,1.0,3.0,2.0,1300 STAFFORD ST,75208.0,TX,DALLAS
3448,2019-08-15,547270,1979-01-01,1970-01-01 00:00:00.000000000,951.0,1.0,2.0,2.0,3200 DARTMOOR CT,75229.0,TX,DALLAS
